Loans & Deposits Outstanding as on
Thursday 15 October 2015
REPORT NO:19
-
MOD	CONTRACT_REF_NO	CUSTOMER_NAME1	RM	STAT	CATG	PROD	TYP	BASE	DR_SETL_AC	CCY	VAL_DT	MAT DT	REMARKS	RATE	CONT_AMOUNT	OUTS BAL
LD	000SFDF093290002	TANVEER KHIMJI & / OR AKBER KHIMJI	CB5	NORM	TRADPVT	SFDF	D	000755	0199999852	USD	23/Nov/09	23/Nov/10		2.50	40,500.00	0.00
LD	000SFDF093300001	CORPORATE ADVISORY SERVICES  LTD	CB5	NORM	01-AGR	SFDF	D	000391	0250003912	USD	25/Nov/09	25/Nov/10		3.00	100,000.00	0.00
LD	000SFDF101330001	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDF	D	000944	0250009442	USD	13/May/10	13/May/11		4.00	100,000.00	0.00
LD	000SFDF101870003	TANVEER KHIMJI & / OR AKBER KHIMJI	CB5	NORM	TRADPVT	SFDF	D	000755	0199999852	USD	06/Jul/10	06/Jul/11		2.50	122,700.00	0.00
LD	000SFDF103300001	CORPORATE ADVISORY SERVICES  LTD	CB5	NORM	01-AGR	SFDF	D	000391	0250003912	USD	26/Nov/10	26/Nov/11		3.00	100,000.00	0.00
LD	000SFDF110420001	MAWALLA ADVOCATES	CB5	NORM	21-OTH	SFDF	D	001432	0550014322	USD	11/Feb/11	11/Feb/12	IFO MAWALLA ADVOCATES	3.00	325,000.00	0.00
LD	000SFDF111680002	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDF	D	000944	0250009442	USD	13/May/11	13/May/12		4.00	100,000.00	0.00
LD	000SFDF113260001	MAWALLA ADVOCATES	CB5	NORM	21-OTH	SFDF	D	001432	0550014322	USD	22/Nov/11	22/Nov/12	 IFO MAWALLA ADV.	4.00	243,000.00	0.00
LD	000SFDF113320004	CORPORATE ADVISORY SERVICES  LTD	CB5	NORM	01-AGR	SFDF	D	000391	0250003912	USD	28/Nov/11	28/Nov/12		3.00	100,000.00	0.00
LD	000SFDF120480002	MAWALLA ADVOCATES	CB5	NORM	21-OTH	SFDF	D	001432	0550014322	USD	17/Feb/12	17/Feb/13		3.00	325,000.00	0.00
LD	000SFDF121600002	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDF	D	000944	0250009442	USD	08/Jun/12	08/Jun/13		4.00	100,000.00	0.00
LD	000SFDF121790001	2M MEDIA LIMITED	CB5	NORM	21-OTH	SFDF	D	000577	0150005772	USD	27/Jun/12	27/Jun/13		4.00	300,000.00	0.00
LD	000SFDF123560001	CORPORATE ADVISORY SERVICES  LTD	CB5	NORM	01-AGR	SFDF	D	000391	0250003912	USD	21/Dec/12	21/Dec/13		3.00	100,000.00	0.00
LD	000SFDF131610002	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDF	D	000944	0250009442	USD	10/Jun/13	10/Jun/14		4.00	100,000.00	0.00
LD	000SFDF131850001	2M MEDIA LIMITED	CB5	NORM	21-OTH	SFDF	D	000577	0150005772	USD	04/Jul/13	04/Jul/14		4.00	300,000.00	0.00
LD	000SFDF141610001	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDF	D	000944	0250009442	USD	10/Jun/14	10/Jun/15		4.00	100,000.00	0.00
LD	000SFDF141900001	2M MEDIA LIMITED	CB5	NORM	21-OTH	SFDF	D	000577	0150005772	USD	09/Jul/14	09/Jul/15		4.00	300,000.00	0.00
LD	000SFDF151900001	2M MEDIA LIMITED	CB5	NORM	21-OTH	SFDF	D	000577	0150005772	USD	09/Jul/15	09/Jul/16		4.00	300,000.00	300,000.00
LD	000SFDL093580004	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	24/Dec/09	24/Dec/10		8.50	464,101,163.70	0.00
LD	000SFDL100880001	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	29/Mar/10	29/Mar/11		8.50	627,873,791.00	0.00
LD	000SFDL101890002	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009445	TZS	07/Aug/10	06/Sep/10		5.00	110,406,849.31	0.00
LD	000SFDL103580004	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	24/Dec/11	23/Dec/12		8.50	499,642,108.70	0.00
LD	000SFDL110750002	MAWALLA ADVOCATES	CB5	NORM	21-OTH	SFDL	D	001432	0550014321	TZS	16/Mar/11	16/Mar/12	IFO MAWALLA ADVOCATES	9.00	500,000,000.00	0.00
LD	000SFDL110880013	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	29/Mar/11	29/Mar/12		8.50	627,873,791.00	0.00
LD	000SFDL110950002	STEPHEN MASATO WASIRA	CB5	NORM	TRADPVT	SFDL	D	001539	0099999851	TZS	04/Apr/12	04/Apr/13		10.00	327,000,000.00	0.00
LD	000SFDL111050001	LEMMY B KIMARIYO	CB5	NORM	22-PER	SFDL	D	001485	0550014851	TZS	15/Apr/12	16/Apr/13		7.00	200,000,000.00	100,000,000.00
LD	000SFDL113580001	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	24/Dec/11	24/Dec/12		8.50	499,642,108.70	0.00
LD	000SFDL113640001	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	30/Dec/11	30/Dec/12		12.00	187,296,700.15	0.00
LD	000SFDL121090002	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	18/Apr/12	18/Apr/13		8.50	627,873,791.00	0.00
LD	000SFDL122990001	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	25/Oct/12	25/Oct/13		10.00	137,445,422.32	0.00
LD	000SFDL123040001	MAWALLA TRUST LTD	CB5	NORM	21-OTH	SFDL	D	002190	0550021901	TZS	30/Oct/12	30/Apr/13		13.00	2,000,000,000.00	0.00
LD	000SFDL123640002	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	29/Dec/12	29/Dec/13		8.50	499,642,108.70	0.00
LD	000SFDL130020002	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	02/Jan/13	02/Jan/14		12.00	187,296,700.15	0.00
LD	000SFDL130260002	MAWALLA TRUST LTD	CB5	NORM	21-OTH	SFDL	D	002190	0550021901	TZS	26/Jan/13	30/Apr/13		13.00	2,000,000,000.00	0.00
LD	000SFDL130320002	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	01/Feb/13	01/Feb/14		10.00	789,045,883.80	0.00
LD	000SFDL130990001	STEPHEN MASATO WASIRA	CB5	NORM	TRADPVT	SFDL	D	001539	0099999851	TZS	09/Apr/13	09/Apr/14		10.00	356,430,000.00	0.00
LD	000SFDL131140005	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	24/Apr/13	24/Apr/14		8.50	627,873,791.00	0.00
LD	000SFDL131220001	MAWALLA TRUST LTD	CB5	NORM	21-OTH	SFDL	D	002190	0550021901	TZS	02/May/13	02/May/14		13.00	2,000,000,000.00	0.00
LD	000SFDL132920001	MAWALLA TRUST LTD	CB5	NORM	21-OTH	SFDL	D	002190	0550021901	TZS	19/Oct/13	02/May/14		13.00	2,000,000,000.00	0.00
LD	000SFDL140030002	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	03/Jan/14	03/Jan/15		12.00	187,296,700.15	0.00
LD	000SFDL140110001	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	11/Jan/14	11/Jan/15		8.50	499,642,108.70	0.00
LD	000SFDL140430001	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	12/Feb/14	12/Feb/15		10.00	137,445,422.32	0.00
LD	000SFDL140430002	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	12/Feb/14	12/Feb/15		10.00	789,045,883.80	0.00
LD	000SFDL141070001	STEPHEN MASATO WASIRA	CB5	NORM	TRADPVT	SFDL	D	001539	0099999851	TZS	17/Apr/14	17/Apr/15		12.00	388,508,700.00	0.00
LD	000SFDL141410004	UNITED BUILDERS LTD	CB5	NORM	08-CON	SFDL	D	000944	0250009441	TZS	21/May/14	21/May/15		8.50	627,873,791.00	0.00
LD	000SFDL141530004	MAWALLA TRUST LTD	CB5	NORM	21-OTH	SFDL	D	002190	0550021901	TZS	02/Jun/14	30/Jun/14		13.00	2,000,000,000.00	0.00
LD	000SFDL142730001	MAWALLA TRUST LTD	CB5	NORM	21-OTH	SFDL	D	002190	0550021901	TZS	01/Sep/14	01/Sep/15		12.00	2,000,000,000.00	0.00
LD	000SFDL143580002	MAWALLA TRUST LTD	CB5	NORM	21-OTH	SFDL	D	002190	0550021901	TZS	24/Dec/14	24/Dec/15		12.00	2,000,000,000.00	2,000,000,000.00
LD	000SFDL151070001	STEPHEN MASATO WASIRA	CB5	NORM	TRADPVT	SFDL	D	001539	0099999851	TZS	17/Apr/15	17/Oct/15		12.00	430,467,639.60	430,467,639.60
LD	001SFDF082550001	PROTRANS LTD	CB5	NORM	11-TRS	SFDF	D	000141	0199999852	USD	10/Nov/08	10/Jan/09		4.75	201,425.00	0.00
LD	002SFDF083300001	CORPORATE ADVISORY SERVICES  LTD	CB5	NORM	01-AGR	SFDF	D	000391	0250003912	USD	25/Nov/08	25/Nov/09		5.00	100,000.00	0.00
	83														Count All:	
CB6
MOD	CONTRACT_REF_NO	CUSTOMER_NAME1	RM	STAT	CATG	PROD	TYP	BASE	DR_SETL_AC	CCY	VAL_DT	MAT DT	REMARKS	RATE	CONT_AMOUNT	OUTS BAL
LD	000CDFY111080001	TANGA GENERAL INDUSTRIES LTD,	CB6	NORM	12-TRD	CDFY	D	001308	0550013082	USD	18/Apr/11	20/Jun/11		2.00	100,000.00	0.00
LD	000CDFY111530001	RASHID MALIMA & ABDALLAH S.KITWARA	CB6	NORM	22-PER	CDFY	D	001154	0250011541	USD	02/Jun/11	05/Aug/11	IFO RASHID MALIMA	2.50	437,000.00	0.00
LD	000CDFY112710002	GIANT ENGINEERING COMPANY LTD	CB6	NORM	07-MAF	CDFY	D	001763	0550017631	USD	28/Sep/11	02/Dec/11		3.50	300,000.00	0.00
LD	000CDFY113360002	GIANT ENGINEERING COMPANY LTD	CB6	NORM	07-MAF	CDFY	D	001763	0550017631	USD	02/Dec/11	09/May/13		3.50	201,680.00	0.00
LD	000CDFY121450001	ROTARY CLUB OF ARUSHA	CB6	NORM	21-OTH	CDFY	D	001957	0550019572	USD	24/May/12	20/Jun/12		3.00	80,000.00	0.00
LD	000CDFY121720003	ROTARY CLUB OF ARUSHA	CB6	NORM	21-OTH	CDFY	D	001957	0550019572	USD	20/Jun/12	13/Jul/12		3.00	60,000.00	0.00
LD	000CDFY121950001	ROTARY CLUB OF ARUSHA	CB6	NORM	21-OTH	CDFY	D	001957	0550019572	USD	13/Jul/12	11/Oct/12		3.00	20,000.00	0.00
LD	000CDFY131290001	GIANT ENGINEERING COMPANY LTD	CB6	NORM	07-MAF	CDFY	D	001763	0550017631	USD	09/May/13	03/Jun/13		3.50	150,750.56	0.00
LD	000CDFY131540001	GIANT ENGINEERING COMPANY LTD	CB6	NORM	07-MAF	CDFY	D	001763	0550017631	USD	03/Jun/13	21/Oct/13		3.50	111,067.13	0.00
LD	000CDFY132450001	ROTARY CLUB OF ARUSHA	CB6	NORM	21-OTH	CDFY	D	001957	0550019572	USD	02/Sep/13	02/Oct/13		3.00	99,965.00	0.00
LD	000CDFY132750002	ROTARY CLUB OF ARUSHA	CB6	NORM	21-OTH	CDFY	D	001957	0550019572	USD	02/Oct/13	08/Nov/13		3.00	85,000.00	0.00
LD	000CDFY133120001	ROTARY CLUB OF ARUSHA	CB6	NORM	21-OTH	CDFY	D	001957	0550019572	USD	08/Nov/13	31/Dec/13		3.00	65,229.50	0.00
LD	000CDFY133650003	ROTARY CLUB OF ARUSHA	CB6	NORM	21-OTH	CDFY	D	001957	0550019572	USD	31/Dec/13	10/Feb/14		3.00	50,488.79	0.00
LD	000CDFY140410001	ROTARY CLUB OF ARUSHA	CB6	NORM	21-OTH	CDFY	D	001957	0550019572	USD	10/Feb/14	15/Apr/14		3.00	40,640.26	0.00
LD	000CDFY141050001	ROTARY CLUB OF ARUSHA	CB6	NORM	21-OTH	CDFY	D	001957	0550019572	USD	15/Apr/14	28/May/14		3.00	30,832.28	0.00
LD	000CDLY142090001	BENSON & COMPANY LTD	CB6	NORM	12-TRD	CDLY	D	001628	0550016281	TZS	28/Jul/14	06/Sep/14		8.00	500,000,000.00	0.00
LD	000SFDF101510001	RASHID MALIMA & ABDALLAH S.KITWARA	CB6	NORM	22-PER	SFDF	D	001154	0250011541	USD	30/Nov/10	01/Jun/11		5.00	204,500.00	0.00
LD	000SFDF102490003	SAJJAD A/NIGHAT F & IRUM F NAQVI	CB6	NORM	TRADPVT	SFDF	D	001265	0199999852	USD	06/Dec/10	07/Mar/11		2.50	105,730.04	0.00
LD	000SFDF102780002	SATBIR S.HANSPAUL &/OR KAMALJIT S.	CB6	NORM	TRADPVT	SFDF	D	001320	0099999852	USD	05/Oct/10	05/Oct/11		4.00	50,000.00	
LD	000SFDF102780003	SATBIR S.HANSPAUL &/OR KAMALJIT S.	CB6	NORM	TRADPVT	SFDF	D	001320	0099999852	USD	05/Oct/10	05/Oct/11		4.00	50,000.00	
LD	000SFDF102820002	SATBIR S.HANSPAUL &/OR KAMALJIT S.	CB6	NORM	TRADPVT	SFDF	D	001320	0099999852	USD	03/Oct/11	04/Oct/12		4.00	51,800.00	0.00
LD	000SFDF102820003	SATBIR S.HANSPAUL &/OR KAMALJIT S.	CB6	NORM	TRADPVT	SFDF	D	001320	0099999852	USD	04/Oct/11	05/Oct/12		4.00	51,800.00	0.00
LD	000SFDF103620002	MAHIRAH MUSTAFA	CB6	NORM	TRADPVT	SFDF	D	001434	0099999852	USD	28/Dec/11	27/Dec/12		5.00	108,288.34	0.00
LD	000SFDF110400001	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	09/Feb/11	09/Feb/12		4.00	200,000.00	0.00
LD	000SFDF110660002	SAJJAD A/NIGHAT F & IRUM F NAQVI	CB6	NORM	TRADPVT	SFDF	D	001265	0099999852	USD	07/Jun/11	07/Sep/11		2.50	106,916.20	0.00
LD	000SFDF110810002	NAAZNEEN INVESTMENT LTD	CB6	NORM	12-TRD	SFDF	D	001297	0550012971	USD	22/Mar/11	22/Mar/12	IFO NAAZNEEN	4.00	50,000.00	0.00
LD	000SFDF110870001	USHABEN CHIMANBHAI PATEL	CB6	NORM	TRADPVT	SFDF	D	001364	0510013641	USD	28/Mar/11	28/Mar/12		4.50	500,000.00	0.00
LD	000SFDF111020001	MBUZI MAWE LTD	CB6	NORM	TRADPVT	SFDF	D	001542	0099999852	USD	11/Jul/11	09/Oct/11		3.50	1,340,357.37	0.00
LD	000SFDF111100002	ARUSHA DULUTI LTD	CB6	NORM	TRADPVT	SFDF	D	001552	0099999852	USD	19/Jun/11	18/Aug/11		4.00	1,005,900.00	0.00
LD	000SFDF111440003	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	24/May/11	24/May/12	IFO AMRITPAL	4.00	200,000.00	0.00
LD	000SFDF111710001	ARUSHA DULUTI LTD	CB6	NORM	TRADPVT	SFDF	D	001552	0099999852	USD	19/Jul/11	17/Aug/11		4.00	1,008,817.11	0.00
LD	000SFDF111710002	TANGA GENERAL INDUSTRIES LTD,	CB6	NORM	12-TRD	SFDF	D	001308	0550013082	USD	20/Jun/11	20/Jun/13	IFO TANGA GENERAL	4.00	100,310.00	0.00
LD	000SFDF112010001	ARUSHA DULUTI LTD	CB6	NORM	TRADPVT	SFDF	D	001552	0099999852	USD	18/Oct/11	16/Jan/12		4.00	1,017,694.70	0.00
LD	000SFDF112170003	GIANT HUNTING CLUB LIMITED	CB6	NORM	13-TOR	SFDF	D	001679	0550016792	USD	05/Aug/11	05/Aug/12		3.50	500,000.00	0.00
LD	000SFDF112530001	SAJJAD A/NIGHAT F & IRUM F NAQVI	CB6	NORM	TRADPVT	SFDF	D	001265	0099999852	USD	09/Dec/11	08/Mar/12		2.50	108,115.68	0.00
LD	000SFDF112770001	SATBIR S.HANSPAUL &/OR KAMALJIT S.	CB6	NORM	TRADPVT	SFDF	D	001320	0099999852	USD	04/Oct/11	04/Oct/12		4.00	100,000.00	
LD	000SFDF112900003	SATBIR S.HANSPAUL &/OR KAMALJIT S.	CB6	NORM	TRADPVT	SFDF	D	001320	0510012852	USD	04/Oct/11	04/Oct/12		4.00	50,000.00	0.00
LD	000SFDF112900004	SATBIR S.HANSPAUL &/OR KAMALJIT S.	CB6	NORM	TRADPVT	SFDF	D	001320	0510012852	USD	04/Oct/11	04/Oct/12		4.00	50,000.00	0.00
LD	000SFDF113230001	MUSTAFA A. D. PANJU,	CB6	NORM	22-PER	SFDF	D	777786	0457777861	USD	19/Nov/11	19/Nov/12	IFO MUSTAFA PANJU	5.00	100,000.00	0.00
LD	000SFDF113410003	DENAFRO INVESTMENT LTD	CB6	NORM	12-TRD	SFDF	D	001595	0550015952	USD	07/Dec/11	07/Dec/12		4.50	730,000.00	0.00
LD	000SFDF113460002	SAJJAD A/NIGHAT F & IRUM F NAQVI	CB6	NORM	TRADPVT	SFDF	D	001265	0099999852	USD	12/Mar/12	11/Jun/12		2.50	108,717.07	0.00
LD	000SFDF113500002	SOPA MANAGEMENT LTD	CB6	NORM	13-TOR	SFDF	D	001652	0550016522	USD	16/Mar/12	15/Jun/12		3.00	1,006,675.00	0.00
LD	000SFDF113620003	MAHIRAH MUSTAFA	CB6	NORM	TRADPVT	SFDF	D	001434	0099999852	USD	28/Dec/11	28/Dec/12		5.00	110,000.00	0.00
LD	000SFDF113640001	SOPA MANAGEMENT LTD	CB6	NORM	13-TOR	SFDF	D	001652	0550016522	USD	30/Mar/12	29/Jun/12		3.00	503,337.50	0.00
LD	000SFDF120550001	MUSTAFA A. D. PANJU,	CB6	NORM	22-PER	SFDF	D	777786	0457777861	USD	24/Feb/12	24/Feb/13		5.00	80,000.00	0.00
LD	000SFDF120660004	RANGER SAFARIS LTD	CB6	NORM	TRADPVT	SFDF	D	001944	0099999852	USD	29/Jun/12	22/Oct/12		5.25	1,014,831.25	0.00
LD	000SFDF120730003	SAJJAD A/NIGHAT F & IRUM F NAQVI	CB6	NORM	TRADPVT	SFDF	D	001265	0099999852	USD	13/Aug/12	13/Jan/13		2.50	86,116.92	0.00
LD	000SFDF120870003	SOPA MANAGEMENT LTD	CB6	NORM	13-TOR	SFDF	D	001652	0550016522	USD	15/Apr/12	15/May/12		3.00	1,008,864.52	0.00
LD	000SFDF121370001	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	16/May/12	16/May/13		4.00	200,000.00	0.00
LD	000SFDF121450001	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	24/May/12	24/May/13		4.00	200,000.00	
LD	000SFDF121450005	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	24/May/12	24/May/13		4.00	200,000.00	0.00
LD	000SFDF121610003	NAAZNEEN INVESTMENT LTD	CB6	NORM	12-TRD	SFDF	D	001297	0550012971	USD	09/Jun/12	09/Jun/13		4.00	50,000.00	0.00
LD	000SFDF121820009	RANGER SAFARIS LTD	CB6	NORM	TRADPVT	SFDF	D	001944	0099999852	USD	29/Jun/12	02/Jul/12		5.25	1,014,831.25	0.00
LD	000SFDF121850001	USHABEN CHIMANBHAI PATEL	CB6	NORM	TRADPVT	SFDF	D	001364	0510013641	USD	28/Mar/12	28/Sep/12		4.50	500,000.00	0.00
LD	000SFDF122020003	ARUSHA DULUTI LTD	CB6	NORM	TRADPVT	SFDF	D	001552	0099999852	USD	20/Jul/12	20/Jan/13		5.60	100,000.00	0.00
LD	000SFDF122430003	ARUSHA DULUTI LTD	CB6	NORM	TRADPVT	SFDF	D	001552	0099999852	USD	29/Aug/12	21/Jan/13		5.60	423,350.00	0.00
LD	000SFDF122720004	USHABEN CHIMANBHAI PATEL	CB6	NORM	TRADPVT	SFDF	D	001364	0510013641	USD	28/Sep/12	28/Mar/13		4.50	500,000.00	0.00
LD	000SFDF122780008	SATBIR S.HANSPAUL &/OR KAMALJIT S.	CB6	NORM	TRADPVT	SFDF	D	001320	0450014122	USD	04/Oct/12	04/Oct/13		4.00	50,000.00	0.00
LD	000SFDF122780009	SATBIR S.HANSPAUL &/OR KAMALJIT S.	CB6	NORM	TRADPVT	SFDF	D	001320	0450014122	USD	04/Oct/12	04/Oct/13		4.00	50,000.00	0.00
LD	000SFDF123240002	MUSTAFA A. D. PANJU,	CB6	NORM	22-PER	SFDF	D	777786	0457777861	USD	19/Nov/12	19/Nov/13		5.00	134,487.50	0.00
LD	000SFDF123250001	ABBAS M &/OR DILSHAD A. MOLEDINA	CB6	NORM	12-TRD	SFDF	D	002212	0099999852	USD	20/Nov/12	20/Nov/13		5.60	69,000.00	0.00
LD	000SFDF123450001	RANGER SAFARIS LTD	CB6	NORM	TRADPVT	SFDF	D	001944	0099999852	USD	10/Dec/12	07/Jan/13		5.25	550,000.00	0.00
LD	000SFDF123630016	MAHIRAH MUSTAFA	CB6	NORM	TRADPVT	SFDF	D	001434	0099999852	USD	28/Dec/12	28/Dec/13		5.00	114,936.25	0.00
LD	000SFDF130240001	ARUSHA DULUTI LTD	CB6	NORM	TRADPVT	SFDF	D	001552	0099999852	USD	21/Jan/13	21/Jul/13		5.60	534,286.20	0.00
LD	000SFDF130310001	SANJAY NATUARLAL GAJJAR	CB6	NORM	TRADPVT	SFDF	D	002246	0099999852	USD	31/Jan/13	09/Jun/14		5.60	10,000.00	0.00
LD	000SFDF130320001	ROTARY CLUB OF ARUSHA	CB6	NORM	21-OTH	SFDF	D	001957	0099999852	USD	01/Feb/13	01/May/13		5.00	31,346.25	0.00
LD	000SFDF130560001	MUSTAFA A. D. PANJU,	CB6	NORM	22-PER	SFDF	D	777786	0457777861	USD	25/Feb/13	25/Feb/14		5.00	90,000.00	0.00
LD	000SFDF130840001	ARUSHA DULUTI LTD	CB6	NORM	TRADPVT	SFDF	D	001552	0099999852	USD	25/Mar/13	25/Sep/13		5.60	100,000.00	0.00
LD	000SFDF131370003	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	17/May/13	17/May/14		4.00	200,000.00	0.00
LD	000SFDF131440006	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	24/May/13	24/May/14		4.00	200,000.00	0.00
LD	000SFDF131610004	NAAZNEEN INVESTMENT LTD	CB6	NORM	12-TRD	SFDF	D	001297	0550012971	USD	10/Jun/13	10/Jun/14		4.00	50,000.00	0.00
LD	000SFDF132040001	TANGA GENERAL INDUSTRIES LTD,	CB6	NORM	12-TRD	SFDF	D	001308	0550013082	USD	23/Jul/13	23/Jul/14		4.00	100,310.00	0.00
LD	000SFDF132040002	ARUSHA DULUTI LTD	CB6	NORM	TRADPVT	SFDF	D	001552	0099999852	USD	22/Jul/13	18/Jan/14		5.60	649,477.01	0.00
LD	000SFDF132270003	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	15/Aug/13	15/Aug/14		4.00	100,000.00	0.00
LD	000SFDF132270004	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	15/Aug/13	15/Aug/14		4.00	100,000.00	0.00
LD	000SFDF132270005	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	15/Aug/13	15/Aug/14		4.00	100,000.00	0.00
LD	000SFDF132450002	NAAZNEEN INVESTMENT LTD	CB6	NORM	12-TRD	SFDF	D	001297	0550012971	USD	02/Sep/13	01/Sep/14		2.00	50,000.00	0.00
LD	000SFDF132740001	KHADIJA SHAMOON NOORDIN CHOMOKO	CB6	NORM	22-PER	SFDF	D	002473	0510024731	USD	01/Oct/13	01/Oct/14		2.00	50,000.00	0.00
LD	000SFDF133230001	MUSTAFA A. D. PANJU,	CB6	NORM	22-PER	SFDF	D	777786	0457777861	USD	19/Nov/13	19/Nov/14		5.00	150,000.00	0.00
LD	000SFDF133460001	ABBAS M &/OR DILSHAD A. MOLEDINA	CB6	NORM	12-TRD	SFDF	D	002212	0099999852	USD	21/Nov/13	21/Nov/14		5.60	39,516.21	0.00
LD	000SFDF133620001	MAHIRAH MUSTAFA	CB6	NORM	TRADPVT	SFDF	D	001434	0099999853	USD	28/Dec/13	28/Dec/14		5.00	150,000.00	0.00
LD	000SFDF140230001	ARUSHA DULUTI LTD	CB6	NORM	TRADPVT	SFDF	D	001552	0099999852	USD	18/Jan/14	18/Jul/14		5.60	665,480.13	0.00
LD	000SFDF140570001	MUSTAFA A. D. PANJU,	CB6	NORM	22-PER	SFDF	D	777786	0457777861	USD	25/Feb/14	25/Feb/15		5.00	110,000.00	0.00
LD	000SFDF141020001	DHARAMPAL SINGH MAND	CB6	NORM	22-PER	SFDF	D	002596	0510025961	USD	12/Apr/14	12/Apr/15		4.50	100,000.00	0.00
LD	000SFDF141020002	DHARAMPAL SINGH MAND	CB6	NORM	22-PER	SFDF	D	002596	0510025961	USD	12/Apr/14	12/Apr/15		4.50	60,000.00	0.00
LD	000SFDF141020003	DHARAMPAL SINGH MAND	CB6	NORM	22-PER	SFDF	D	002596	0510025961	USD	12/Apr/14	12/Apr/15		4.50	100,000.00	0.00
LD	000SFDF141400002	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	20/May/14	20/May/15		4.00	200,000.00	0.00
LD	000SFDF141460005	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	24/May/14	24/May/15		4.00	200,000.00	0.00
LD	000SFDF142080002	ARUSHA DULUTI LTD	CB6	NORM	TRADPVT	SFDF	D	001552	0099999853	USD	18/Jul/14	18/Jan/15		5.60	682,250.23	0.00
LD	000SFDF142270002	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	15/Aug/14	15/Aug/15		4.00	100,000.00	0.00
LD	000SFDF142270003	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	15/Aug/14	15/Aug/15		4.00	100,000.00	0.00
LD	000SFDF142270004	AMRITPAL SINGH & PRITIPAL SINGH	CB6	NORM	12-TRD	SFDF	D	001285	0510012852	USD	15/Aug/14	15/Aug/15		4.00	100,000.00	0.00
LD	000SFDF142520002	NAAZNEEN INVESTMENT LTD	CB6	NORM	12-TRD	SFDF	D	001297	0550012971	USD	09/Sep/14	09/Sep/15		2.00	50,897.50	0.00
LD	000SFDF142760003	KHADIJA SHAMOON NOORDIN CHOMOKO	CB6	NORM	22-PER	SFDF	D	002473	0510024731	USD	01/Oct/14	01/Oct/15		2.00	50,000.00	0.00
LD	000SFDF142890002	SANJAY NATUARLAL GAJJAR	CB6	NORM	TRADPVT	SFDF	D	002246	0099999853	USD	16/Oct/14	16/Oct/15		5.60	10,000.00	10,000.00
